GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05424	1.1700	0.9876	0.9530	1.0091	1.0285	1.0882	1.0897	1.1022	1.1246	1.1004	1.0911	1.1323	1.0369	1.0679	1.0755	1.1378	1.0302	1.0645	1.0360	1.1063	1.0290	1.0542	1.0601	0.9957	1.1729	1.2003	1.1023	1.1662	1.0687	1.1294	1.1549	1.1042	1.1139	1.1474	0.9908	1.0465	0.9641	0.9200	1.0872	1.0577	0.9960	1.0757	1.1038	1.1022	1.0441	1.0003	1.0560	1.1227	1.0283	1.0261	1.1401	0.9814	1.0387	1.0100	1.0220
CLUG_05425	1.1118	0.9496	1.0176	0.9914	1.0151	1.0979	1.0151	1.0336	1.0684	1.1304	1.0075	1.0835	1.0299	1.0651	1.0307	1.0620	1.0213	1.0190	1.0975	1.0614	1.0032	1.0327	1.0163	0.9555	1.1218	1.1516	1.1438	1.1292	1.0917	1.1449	1.1025	1.1064	1.0793	1.1188	1.0066	1.0366	0.9822	0.9326	1.0645	1.0164	1.0083	1.0836	1.0150	1.0956	1.0349	1.0070	1.0515	1.1467	1.0714	1.0254	1.1148	0.9697	1.0741	1.0577	1.0108
CLUG_05426	1.0662	0.9160	0.9915	0.9653	0.9679	1.0498	1.0193	0.9796	1.0026	1.0217	1.0127	1.0051	0.9523	0.9762	0.9820	0.9944	0.9939	0.9765	0.9466	1.0286	0.9412	0.9488	0.9717	0.8909	1.0744	1.0844	1.0644	1.0860	1.0762	1.0885	1.0374	1.0379	1.0288	1.0541	0.9514	0.9914	0.9133	0.8916	1.0874	0.9964	1.0049	0.9985	1.0185	1.0979	0.9964	0.9984	1.0169	1.0745	1.0404	1.0195	1.0376	0.9986	1.0140	1.0581	0.9688
CLUG_05427	1.0492	0.9392	0.9315	0.9615	1.0010	0.9893	0.9912	0.9871	1.0103	1.0410	1.0662	1.0171	1.0147	0.9726	0.9969	1.0325	0.8746	0.9378	0.9817	1.0257	0.9887	1.0352	0.9676	0.8759	1.0949	1.1141	1.0717	1.1398	1.0554	1.0794	1.0750	1.0320	1.0680	1.1308	0.9892	1.0051	0.9882	0.9276	1.1400	0.9726	1.0031	1.0000	1.0377	1.1037	1.0102	0.9877	1.0447	1.0690	1.0049	0.9763	1.1027	1.0415	1.0901	1.0494	0.9757
CLUG_05428	0.9975	0.8208	0.9118	0.8969	0.9048	1.0543	1.0334	1.0305	0.9796	1.0739	0.9741	1.0119	0.9534	1.0104	0.9656	0.9478	0.9401	0.9818	0.9386	0.9830	0.9598	0.9730	0.9454	0.8521	1.0533	1.1308	1.0429	1.0845	1.0294	1.1026	1.0380	1.0602	1.0757	1.1406	0.9714	0.9501	0.9031	0.8461	1.0407	1.0081	1.0060	0.9964	1.0253	1.0903	0.9928	1.0135	1.0905	1.0721	1.0279	0.9995	1.0863	0.9533	1.0558	1.0268	1.0076
CLUG_05429	1.0156	0.8792	1.0132	0.8417	0.8707	0.9663	1.0203	1.0306	1.0177	0.9880	0.9747	0.9483	0.9335	0.9576	0.9485	0.8722	0.9952	0.9625	0.9831	1.0213	0.9789	0.8905	1.0068	0.8562	1.1122	1.0524	1.0981	1.1319	1.0233	1.1037	0.9835	1.0172	1.0500	1.1262	0.9682	0.9409	0.9726	0.9382	1.1206	1.0238	1.0398	0.9818	1.0499	1.0279	0.9785	1.0405	1.0386	1.0524	0.9886	1.0050	1.1365	0.9567	0.9960	1.0510	0.9733
CLUG_05430	0.8108	0.7697	0.9391	0.8062	0.8752	0.9073	0.9984	0.9840	0.9350	1.0121	0.8930	0.8514	0.8578	0.8333	0.8460	0.9167	0.8627	0.9185	0.8328	0.8772	0.9320	0.8662	0.9183	0.8822	1.0479	1.0226	1.0074	1.0906	1.0600	1.0500	1.0628	0.9338	0.9789	1.0900	1.0180	0.8953	0.8427	0.8227	1.0378	0.9850	1.0030	0.9034	0.9182	0.9310	0.9672	0.9552	0.9597	1.0730	0.9500	0.9919	1.0775	0.9599	1.0505	0.9941	0.9774
CLUG_05431	1.1007	0.9363	0.9785	0.9187	0.9900	1.0074	1.0648	1.0030	1.0278	1.1010	1.0604	1.0613	0.9552	1.0253	0.9945	1.0617	0.9515	1.0264	1.0015	1.0361	0.9996	0.9708	0.8903	0.9324	1.0896	1.1174	1.0620	1.1110	1.0658	1.0787	1.0728	1.0327	1.0892	1.0569	0.9558	0.9896	0.8833	0.8713	1.0631	0.9900	1.0280	1.0232	1.0477	1.1093	1.0076	0.9957	0.9886	1.0896	0.9999	1.0030	1.0929	0.9523	1.0076	0.9868	0.9617
CLUG_05432	0.9812	0.8435	0.8886	0.8297	0.8984	0.9039	0.9180	0.9642	0.9597	0.9535	0.9018	1.0341	0.8380	0.9462	0.8738	0.8880	0.9629	0.8759	0.9131	0.9066	0.8378	0.9439	0.9195	0.8097	1.0746	1.0744	1.0278	1.1046	0.9833	1.1156	1.0182	0.9918	1.0256	1.1285	0.9721	0.9676	1.0375	1.0425	1.0831	0.9693	0.9588	1.0160	1.0116	1.0564	0.9695	1.0058	1.0580	1.1172	1.0363	1.0139	1.1132	0.9840	1.0182	1.0192	1.0306
CLUG_05433	0.9823	0.8512	0.8880	0.9235	0.9415	0.8864	1.0499	0.9431	0.9908	0.9360	0.9993	0.8741	0.9287	0.9120	0.9024	0.9733	0.8786	0.8742	0.9597	0.9522	0.8696	0.9248	0.8575	0.8644	1.0736	1.1245	1.0454	1.1523	1.0828	1.0701	1.0647	1.0539	1.0621	1.0723	0.9955	1.0142	1.1217	1.0616	1.0316	1.0064	1.0131	1.0012	1.0178	1.0290	1.0159	0.9874	1.0423	1.1089	1.0339	0.9813	1.0616	0.9508	1.0740	1.0150	0.9566
CLUG_05434	0.8625	0.7613	0.8045	0.8961	0.9260	0.8792	1.0782	0.9670	0.9623	0.8761	0.9723	0.8713	0.9013	0.8931	0.8637	0.8534	0.8221	0.8481	0.9633	0.9303	0.8189	0.8588	0.7712	0.8566	1.0935	1.0963	1.0892	1.1222	1.1072	1.0579	1.0876	1.0069	1.0408	1.1001	0.9939	1.0101	1.2252	1.1339	1.0112	1.0451	1.0232	1.0182	1.0717	1.0555	1.0388	1.0313	1.1239	1.0723	1.1003	1.0212	1.0597	1.0000	1.0469	1.0324	1.0212
CLUG_05435	0.9296	0.7625	0.6785	0.8065	0.8404	0.8994	1.0213	0.8874	0.9270	0.8858	0.8566	0.8991	0.8711	0.8810	0.8200	0.9723	0.8340	0.7090	0.7807	0.8615	0.7467	0.8354	0.8749	0.8191	0.9686	0.9849	1.0060	0.9820	0.9115	1.0008	0.9821	0.9021	0.9241	0.9515	0.9105	0.9199	0.8732	0.8302	0.8897	0.8584	0.9218	0.9152	1.0271	0.9669	0.8963	0.8597	0.8755	0.9962	0.9625	0.8528	0.9898	0.8188	0.9856	0.9979	0.8995
CLUG_05436	0.8821	0.7490	0.9698	0.8475	0.9087	0.8959	0.9714	0.9786	1.0310	0.9929	0.9977	0.8778	0.8899	0.9383	0.9107	0.8244	0.8090	0.8218	0.8947	0.9257	0.8728	0.9052	0.9082	0.7756	1.0124	0.9927	1.0312	0.9804	1.0219	1.0955	0.9956	0.9795	0.9596	1.0185	0.9456	0.9057	0.9035	0.8617	1.0714	0.9355	0.9996	0.8946	0.9786	0.9972	0.9195	0.9663	0.9980	1.0987	0.9930	0.8936	1.0234	1.0308	0.9840	1.0049	0.9448
CLUG_05437	0.9942	1.0018	0.8959	0.9252	0.9689	1.0031	1.0234	1.0272	0.9461	1.0495	1.0978	0.9587	0.9361	0.9596	0.9481	1.0221	0.9400	0.9841	1.0015	1.0080	0.9289	0.8916	1.0359	0.8128	1.0996	1.0818	1.0179	1.1100	1.0660	1.0883	1.0377	1.0123	1.0303	1.1216	0.9546	0.9821	0.9535	0.8541	1.0075	0.9449	0.9894	1.0080	1.0380	1.0003	1.0015	1.0146	0.9513	1.1144	1.0336	1.0115	0.9713	0.9264	0.9733	1.0049	0.9116
CLUG_05438	0.8155	0.8361	0.8796	0.9126	0.8494	0.9165	1.0114	0.9595	0.8301	0.8828	0.8046	0.7660	0.9388	0.8822	0.8461	1.0211	0.8096	0.7945	0.8941	0.9198	0.7772	0.8496	0.9883	0.7931	0.9325	0.9450	0.9675	1.0146	0.9709	0.8841	0.9684	0.8933	0.8826	0.9385	0.8978	0.9301	0.9505	0.9142	0.8894	0.8371	0.8695	0.8730	0.8887	0.8397	0.8762	0.9151	0.8945	0.8858	0.8765	0.8573	0.9192	0.7585	0.9501	0.8663	0.8089
CLUG_05439	0.7511	0.8096	0.8453	0.8301	0.9054	0.9247	0.9262	0.8867	0.9933	1.0023	0.8164	0.9523	0.8383	0.9803	0.8201	0.7304	0.9033	0.9565	0.8074	0.9341	0.7650	0.7655	0.9270	0.7506	0.9788	0.9534	0.9074	1.0664	0.9529	0.9970	0.9389	0.9742	1.0281	0.9638	0.9105	0.9959	0.8632	0.8693	1.0378	0.8997	0.9803	0.9567	1.0035	0.9714	0.8752	0.9598	0.8720	0.9345	0.9186	0.9191	1.0117	0.8908	0.9461	0.9480	0.9062
CLUG_05440	0.8975	0.7958	0.8416	0.8038	0.8260	0.8365	0.9679	0.9105	0.9511	0.9210	0.9072	0.9592	0.8433	0.8867	0.8490	0.8114	0.8366	0.9341	0.8550	0.9292	0.8467	0.8487	0.8393	0.7938	1.0539	1.0625	1.0350	1.0630	1.0336	1.0103	0.9971	0.9822	1.0139	1.0543	0.9340	0.9695	1.1416	1.0935	1.0557	0.9673	1.0462	0.9848	0.9871	1.0411	0.9694	0.9742	1.0467	1.0412	1.0124	0.9857	1.0621	0.9667	0.9933	0.9635	0.9507
CLUG_05441	0.8955	0.7187	0.8921	0.7945	0.7788	0.7937	0.8611	0.8129	0.8906	0.8998	0.8895	0.8970	0.8265	0.8069	0.7686	0.7085	0.8148	0.8436	0.8221	0.8946	0.8091	0.8375	0.8380	0.7517	1.0048	1.0308	0.9803	1.0846	1.0256	1.0309	0.9634	0.9758	0.9601	1.0812	0.9269	0.9302	1.1329	1.1117	0.9913	0.9917	1.0192	0.9281	0.9303	1.0113	0.9631	1.0025	0.9937	1.0411	0.9939	0.9217	1.0866	0.9518	0.9202	0.9479	0.8940
CLUG_05442	0.7479	0.7071	0.6722	0.7623	0.7970	0.8185	0.8818	0.8310	0.8539	0.8895	0.7550	0.8217	0.7444	0.7770	0.7244	0.7096	0.7739	0.8779	0.7736	0.8763	0.7884	0.7315	0.7614	0.6445	1.0594	1.1629	1.0096	1.0869	1.1476	1.0561	1.0477	0.9795	1.0085	1.1675	0.9273	1.0238	1.3263	1.3263	1.1389	1.0816	1.0859	0.9987	1.0152	1.0619	1.0044	0.9630	1.0859	1.1041	1.0705	1.0725	1.1173	1.0212	0.9864	1.0256	0.9947
CLUG_05443	0.9655	0.8165	0.8720	0.9612	0.8639	0.8455	1.0167	1.0344	0.9952	0.9566	0.9456	0.9270	0.8800	0.8857	0.8980	0.9022	0.9106	0.9138	0.8895	0.9867	0.8934	0.8614	0.8689	0.8050	1.0662	1.0693	1.0711	1.0758	1.0661	1.0723	1.0341	1.0153	0.9905	1.1211	0.9981	0.9899	0.9964	0.9039	1.0206	0.9742	0.9781	0.9652	1.0066	1.0099	0.9357	0.9811	1.0174	1.0297	1.0033	0.9675	1.0590	0.9674	1.0005	0.9774	1.0292
CLUG_05444	1.1130	0.9609	0.9210	0.9620	0.9797	0.9432	1.0211	0.9911	1.0091	1.0691	1.0642	1.0754	1.0336	1.0162	1.0143	1.0531	1.0593	1.0028	1.0526	1.0802	0.8786	1.0179	0.9375	0.8799	1.0534	1.1236	1.0970	1.1779	1.1182	1.1437	1.0965	1.0340	1.0802	1.1627	0.9968	1.0043	0.9061	0.8446	1.1217	1.0529	1.0362	1.0099	1.0444	1.1067	0.9624	1.0179	1.0961	1.0537	1.0316	0.9972	1.1099	1.0077	1.0099	1.0390	0.9571
CLUG_05445	0.8678	0.7771	0.7732	0.7944	0.7863	0.8251	0.8751	0.7731	0.8431	0.9082	0.8917	0.8310	0.8748	0.8054	0.7677	0.7675	0.8412	0.8457	0.8891	0.8854	0.7715	0.7746	0.8201	0.7552	1.0200	1.0673	0.9749	1.0811	0.9993	1.0726	0.9946	1.0065	0.9735	1.0580	0.9286	1.0048	1.1853	1.1443	1.0039	0.9771	1.0254	0.9264	1.0026	1.0060	0.9556	0.9466	0.9825	1.0881	0.9787	0.9910	1.1170	0.9478	0.9723	0.9607	0.9458
CLUG_05446	0.8362	0.7792	0.7716	0.8022	0.7900	0.8271	0.8490	0.7698	0.8444	0.9104	0.8868	0.8189	0.8492	0.8023	0.7577	0.7467	0.8088	0.8052	0.8843	0.8879	0.7485	0.7567	0.8094	0.7495	1.0120	1.0605	0.9764	1.0960	1.0009	1.0810	0.9962	1.0176	0.9870	1.0711	0.9295	1.0041	1.1816	1.1518	0.9894	0.9930	1.0380	0.9317	1.0040	1.0011	0.9543	0.9521	0.9949	1.0967	0.9724	0.9881	1.1182	0.9445	0.9693	0.9565	0.9534
CLUG_05447	0.6476	0.6058	0.6524	0.6757	0.6261	0.6531	0.7354	0.6121	0.7996	0.7552	0.6619	0.7493	0.7329	0.6887	0.6928	0.6704	0.6709	0.5963	0.7360	0.7389	0.6263	0.6389	0.6567	0.8787	0.7054	0.7508	0.7345	0.7613	0.8101	0.7818	0.6934	0.6578	0.7058	0.7552	0.6701	0.7148	0.6670	0.7043	0.7162	0.7243	0.6897	0.6532	0.7380	0.8021	0.6621	0.7151	0.6887	0.7106	0.6862	0.7566	0.7167	0.6671	0.7117	0.7171	0.6933
CLUG_05448	0.8452	0.7038	0.7945	0.7358	0.7990	0.7998	0.8955	0.7945	0.7904	0.8727	0.8093	0.8758	0.8248	0.7731	0.7332	0.7713	0.8647	0.8914	0.8711	0.8753	0.8371	0.8463	0.7738	0.7461	0.9518	1.0185	0.9445	0.9975	0.9576	0.9994	0.9664	0.9444	0.8835	0.9652	0.9011	0.8871	1.1284	1.1339	0.9394	0.8990	0.9761	0.9108	0.9418	0.9790	0.9406	0.9657	0.9550	1.0505	0.9685	0.9096	0.9927	0.9262	0.9271	0.8860	0.8832
CLUG_05449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8694	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0098	0.0127	0.0071	0.0116	0.0088	0.0000	0.0000	0.0100	0.0120	0.0082	0.0091	0.0086	0.0091	0.0000	0.0000	0.0078
CLUG_05450	0.0009	0.0020	0.0020	0.0015	0.0007	0.0012	0.0021	0.0031	0.0009	0.0017	0.0007	0.0018	0.0015	0.0009	0.0013	0.0008	0.0002	0.0035	0.0008	0.0011	0.0012	0.0011	0.0012	0.8787	0.0000	0.0001	0.0001	0.0000	0.0001	0.0001	0.0001	0.0002	0.0000	0.0000	0.0001	0.0001	0.0005	0.0000	0.0021	0.0018	0.0033	0.0028	0.0019	0.0009	0.0001	0.0001	0.0015	0.0037	0.0014	0.0024	0.0015	0.0036	0.0001	0.0000	0.0020
CLUG_05451	0.8172	0.6778	0.7794	0.7722	0.7882	0.7325	0.8479	0.7211	0.8016	0.8422	0.7869	0.8232	0.7292	0.7644	0.7475	0.7386	0.8599	0.8038	0.7465	0.7645	0.7586	0.7582	0.7144	0.7717	0.8563	0.9616	0.8728	0.9574	0.9329	0.9624	0.8247	0.8475	0.8807	0.9677	0.8282	0.8566	1.1403	1.0725	0.9153	0.9005	0.9129	0.8528	0.8926	0.9525	0.8913	0.9369	0.9202	0.9476	0.9544	0.9334	0.9779	0.8644	0.8778	0.9058	0.8265
CLUG_05452	0.7278	0.5803	0.6233	0.5955	0.6160	0.6378	0.7024	0.6467	0.7034	0.7350	0.6367	0.7025	0.6517	0.6268	0.5882	0.5228	0.6214	0.6962	0.6552	0.6786	0.5946	0.6239	0.6746	0.6453	0.8240	0.8689	0.8350	0.9325	0.8696	0.8459	0.8398	0.8372	0.8234	0.9216	0.8600	0.8594	1.2135	1.1093	0.9124	0.8819	0.9336	0.8397	0.8427	0.8654	0.8419	0.8680	0.8539	0.9200	0.8980	0.8624	0.8543	0.8511	0.8293	0.7951	0.8032
CLUG_05453	0.7175	0.5524	0.5677	0.5450	0.5980	0.6299	0.6583	0.5862	0.7125	0.7619	0.6818	0.6786	0.6091	0.6223	0.5750	0.5239	0.5824	0.6535	0.6340	0.6501	0.6572	0.5809	0.6581	0.6154	0.8060	0.8219	0.8175	0.8763	0.8576	0.7869	0.7958	0.7897	0.8101	0.8738	0.8426	0.8147	1.1421	1.0849	0.8934	0.8435	0.8690	0.8257	0.7550	0.8456	0.8119	0.8077	0.8001	0.8615	0.8435	0.8070	0.8291	0.8160	0.8033	0.7659	0.7264
CLUG_05454	0.9201	0.7427	0.7950	0.8401	0.7953	0.8475	0.8614	0.8915	0.9157	1.0356	0.9271	0.9058	0.7999	0.9110	0.8864	0.8324	0.9287	0.9517	0.8048	0.9410	0.8973	0.9426	0.8341	0.8196	1.0142	1.1074	0.9920	1.0163	1.0030	1.0032	0.9402	1.0022	0.9285	1.0259	0.9257	1.0137	0.9771	0.8936	1.0849	0.9747	1.0030	0.9799	1.0300	1.0472	0.9440	1.0209	1.0462	1.0744	1.0405	0.9513	1.1091	0.9624	0.9898	0.9204	0.9893
CLUG_05455	0.9014	0.7823	0.8004	0.7800	0.9169	0.8259	0.8943	0.9823	0.9040	0.9943	0.8660	0.9399	0.9357	0.9091	0.8952	0.8579	0.8270	0.9310	0.8871	0.9193	0.8017	0.8134	0.8185	0.8450	0.9418	1.0187	0.9759	1.0484	0.9775	1.0034	0.9246	0.9118	0.9074	1.0237	0.8858	0.8803	0.9429	0.9344	0.9880	0.9125	1.0148	0.9173	0.9300	0.9945	0.9315	0.9640	0.9856	0.9779	0.9377	1.0075	0.9982	0.8888	0.9091	0.9826	0.9243
CLUG_05456	0.8326	0.7656	0.8304	0.8933	0.8343	0.8100	0.8862	0.9014	0.8421	0.9941	0.8932	0.8343	0.8390	0.8583	0.8171	0.7499	0.8872	0.8881	0.8147	0.9488	0.8108	0.9179	0.7818	0.7690	0.9254	1.0134	0.8985	1.0254	0.9768	1.0351	0.9210	0.9090	0.9088	1.0952	0.9399	0.8849	1.0247	0.9066	1.0197	0.9956	1.0289	0.8823	0.9625	1.0182	0.8766	0.9567	1.0321	1.0525	0.9608	0.9516	0.9983	0.9000	0.8327	0.9039	0.9049
CLUG_05457	0.8097	0.7921	0.8498	0.7805	0.8812	0.8149	0.9338	0.8340	0.8400	0.9224	0.8495	0.8058	0.8216	0.8694	0.7635	0.7589	0.7770	0.8896	0.8376	0.8431	0.7273	0.8404	0.8635	0.8203	0.9728	1.0295	0.9411	0.9951	0.9191	0.9202	0.9680	0.9282	0.9151	1.0134	0.9416	0.9045	1.0974	0.9752	0.9685	0.9685	1.0356	0.9281	0.9422	0.9257	0.9824	0.9614	0.8899	1.0616	0.9740	0.9306	1.0135	0.9663	0.9836	0.9267	0.9228
CLUG_05458	0.8843	0.7850	0.7186	0.8002	0.8017	0.7525	0.8886	0.7779	0.8211	0.9558	0.7571	0.9313	0.8133	0.8216	0.7695	0.7625	0.8081	0.7762	0.8887	0.8812	0.7986	0.7898	0.8456	0.7418	0.9847	1.0339	0.9264	0.9969	1.0033	0.9963	0.9672	0.9780	0.9696	1.0147	0.8850	1.0214	1.2115	1.1246	1.0415	1.0293	1.0137	0.9167	0.9711	1.0505	0.9767	0.9402	1.0043	1.0656	1.0330	0.9313	1.0736	1.0076	1.0250	1.0121	0.9989
CLUG_05459	0.8245	0.6839	0.6217	0.6358	0.7749	0.8314	0.7481	0.7146	0.9093	0.8363	0.7301	0.7980	0.7718	0.6823	0.6394	0.5743	0.6778	0.9104	0.7211	0.8146	0.7348	0.6897	0.6753	0.7083	0.9175	1.0567	0.8938	1.0346	0.9227	0.9796	0.9087	0.9110	0.8716	1.0271	0.9215	0.9164	1.3210	1.1760	0.8885	0.8442	0.9307	0.8236	0.8989	0.8658	0.8966	0.9642	0.9252	0.9634	0.9175	0.8994	0.8878	0.8188	0.9769	0.9300	0.8406
CLUG_05460	0.7949	0.7119	0.5472	0.5901	0.7503	0.8292	0.6806	0.7166	0.9388	0.7971	0.6811	0.8062	0.7317	0.6636	0.6204	0.5763	0.7439	0.9207	0.7069	0.8190	0.6842	0.6804	0.6420	0.6790	0.8786	0.9925	0.8917	1.0355	0.8766	0.9166	0.8874	0.8536	0.8566	0.9915	0.8960	0.8428	1.2481	1.1430	0.9196	0.8806	0.9579	0.8585	0.9280	0.9348	0.8784	0.9104	0.9425	1.0065	0.9439	0.9278	0.9273	0.8359	0.9354	0.8863	0.8845
CLUG_05461	0.8059	0.7313	0.5664	0.5900	0.7408	0.8185	0.6845	0.7355	0.9315	0.8026	0.7061	0.7988	0.7376	0.6704	0.6361	0.5934	0.7580	0.9065	0.7214	0.8344	0.6979	0.7038	0.6403	0.6845	0.8700	0.9889	0.8935	1.0297	0.8696	0.9099	0.8846	0.8516	0.8491	0.9861	0.8857	0.8305	1.2207	1.1254	0.9027	0.8661	0.9513	0.8597	0.9239	0.9368	0.8737	0.9086	0.9348	0.9946	0.9316	0.9286	0.9311	0.8285	0.9267	0.8836	0.8761
CLUG_05462	0.8080	0.7856	0.7550	0.6748	0.7017	0.7221	0.7542	0.7833	0.8474	0.9289	0.7952	0.7837	0.8276	0.7914	0.7438	0.7439	0.7513	0.7746	0.8148	0.8303	0.7497	0.8335	0.7428	0.6814	0.9135	0.9447	0.8848	1.0283	0.8757	0.8689	0.9075	0.8681	0.8343	1.0147	0.9399	0.8419	1.0579	0.9535	0.8865	0.8372	0.9064	0.8517	0.9053	0.9214	0.8802	0.9132	0.8805	0.9816	0.8985	0.9061	0.9513	0.8043	0.8917	0.8991	0.8340
CLUG_05463	0.8796	0.7056	0.9021	0.6785	0.7525	0.9443	0.7318	0.7840	0.9116	0.9274	0.6670	0.8686	0.9111	0.8341	0.8593	0.8337	0.7852	0.9016	0.8885	0.9205	0.7314	0.8367	0.7289	0.7488	0.9216	0.9935	0.8733	0.9659	1.0106	0.9995	0.8857	0.9785	0.8968	0.9927	0.9260	0.9865	1.0527	0.9224	1.0206	0.9556	0.9856	0.9011	0.9780	0.9688	0.8525	0.9972	0.9748	1.0293	1.0255	0.9639	0.9576	0.9950	0.9371	0.9213	0.8808
CLUG_05464	0.8510	0.7998	0.9608	0.7062	0.7970	0.9841	0.7654	0.8311	0.9403	1.0053	0.7212	0.8944	0.9823	0.8698	0.8795	0.9219	0.8363	0.9001	0.8166	0.9618	0.7681	0.7829	0.8201	0.7766	0.9241	1.0169	0.8825	1.0172	0.9810	0.9839	0.9245	0.9814	0.8905	1.0416	0.9529	1.0448	1.0826	0.9461	1.0375	0.9588	0.9704	0.8925	0.9745	0.9612	0.8972	1.0180	0.9533	1.0312	1.0263	0.9862	0.9603	0.9479	0.9645	0.8958	0.8750
CLUG_05465	0.7949	0.7074	0.7604	0.7524	0.7461	0.7648	0.8236	0.7973	0.8334	0.8893	0.8000	0.8085	0.8215	0.7903	0.7740	0.7196	0.7925	0.8402	0.7389	0.8280	0.7394	0.8081	0.7733	0.7339	0.8608	0.9710	0.8457	0.9697	0.9074	0.9231	0.8963	0.8745	0.9257	0.9993	0.9266	0.9086	0.9216	0.9116	1.0291	0.9227	1.0367	0.8793	0.9561	0.9758	0.8916	0.9509	0.8997	1.0135	0.9403	0.9369	0.9263	0.8967	0.8875	0.8937	0.8981
CLUG_05466	0.7622	0.7492	0.7155	0.6909	0.6898	0.8243	0.7416	0.8945	0.7418	0.8665	0.7890	0.7754	0.7932	0.7619	0.7552	0.7361	0.7537	0.7124	0.8178	0.8190	0.6663	0.8115	0.7756	0.6312	0.9642	1.0373	0.9513	1.0277	0.9999	1.0420	0.9734	0.9253	0.9254	1.0665	0.9529	0.9414	1.1361	1.0197	1.0650	0.9614	1.1453	0.9043	1.0183	1.0199	0.9782	1.0419	1.0417	1.0894	0.9987	0.9628	1.0807	0.8600	0.9936	0.9409	0.9293
CLUG_05467	0.8216	0.7468	0.8295	0.7471	0.8290	0.7897	0.8461	0.6977	0.8367	0.8761	0.8446	0.8537	0.8667	0.8596	0.7611	0.8099	0.8189	0.8676	0.8534	0.8697	0.7839	0.8340	0.8098	0.8388	0.9020	0.9465	0.8398	0.9726	0.9476	0.9537	0.8620	0.8745	0.8743	0.9800	0.8941	0.8681	0.8787	0.8428	0.9855	0.9358	1.0313	0.8540	0.9646	1.0003	0.8409	0.9511	0.9955	1.0472	0.9336	0.9709	0.9865	0.8899	0.8798	0.9290	0.8972
CLUG_05468	0.8268	0.7273	0.8246	0.7405	0.8423	0.7994	0.8286	0.6791	0.8453	0.8785	0.8345	0.8424	0.8726	0.8511	0.7595	0.7932	0.8139	0.8740	0.8506	0.8793	0.7594	0.8203	0.8208	0.8337	0.9050	0.9479	0.8471	0.9839	0.9621	0.9638	0.8810	0.8668	0.8803	0.9867	0.9088	0.8740	0.8982	0.8600	1.0046	0.9451	1.0291	0.8655	0.9690	0.9952	0.8457	0.9495	1.0170	1.0615	0.9472	0.9790	0.9900	0.9037	0.8968	0.9423	0.9062
CLUG_05469	0.8782	0.8214	0.8296	0.8656	0.8603	0.8489	0.9169	0.8638	0.9047	0.9617	0.9032	0.9046	0.8606	0.9057	0.8476	0.7823	0.8738	0.8271	0.8047	0.9361	0.8362	0.8290	0.8667	0.8311	0.8860	1.0055	0.8962	1.0074	0.9837	0.9836	0.8911	0.8717	0.9059	1.0243	1.0016	0.9369	0.8855	0.8500	1.0153	0.9420	1.0413	0.8722	1.0040	0.9875	0.9166	1.0053	0.9654	1.0409	0.9882	0.9556	1.0232	0.8900	0.9181	0.9482	0.9309
CLUG_05470	0.8425	0.7730	0.7630	0.7779	0.8693	0.8437	0.8247	0.8087	0.9552	0.9183	0.8366	0.9185	0.8539	0.8296	0.7896	0.8537	0.9180	0.8161	0.8135	0.8830	0.7754	0.8125	0.8226	0.8367	0.9281	0.9978	0.8919	0.9881	0.9704	0.9901	0.9308	0.8637	0.8966	1.0328	1.0128	0.9500	0.9933	0.9117	1.0115	0.9475	1.0768	0.9080	0.9603	1.0305	0.9016	1.0479	0.9495	1.0587	0.9627	0.9456	1.0309	0.8868	0.9401	0.9670	0.9579
CLUG_05471	0.9598	0.8748	0.8829	0.8847	0.8290	0.8828	0.9496	0.9635	0.9379	1.0068	0.9308	1.0380	0.9543	0.9319	0.8947	0.9064	0.8914	0.9048	0.8957	0.9955	0.8708	0.8683	0.9415	0.9390	1.0057	1.0772	0.9714	1.1269	1.0757	1.0379	0.9808	0.9703	0.9580	1.0745	0.9708	1.0350	0.9936	0.8941	1.0728	1.0558	1.1147	0.9703	1.0168	1.0266	0.9210	1.0380	1.0286	1.0839	1.0561	0.9928	1.0801	0.9681	1.0010	0.9857	0.9895
