GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_03962	114.20	135.36	94.64	117.28	107.17	102.08	104.82	84.88	98.32	189.02	111.31	89.29	122.25	244.12	344.08	90.39	80.08	105.62	78.86	410.93	147.88	118.32	106.84	130.83	306.32	346.38	346.77	352.33	280.32	271.08	261.67	272.79	289.29	261.78	274.72	280.17	201.56	247.21	244.63	252.10	294.65	320.45	355.03	322.99	289.77	305.63	268.30	304.34	310.56	245.82	296.92	258.89	310.59	277.03	259.62
CLUG_03963	86.99	109.02	78.33	104.25	105.24	90.91	84.15	68.88	92.40	172.44	106.04	91.57	92.43	191.47	299.85	75.23	66.67	84.60	75.53	386.40	126.31	98.99	104.29	123.20	271.86	321.10	322.37	349.27	260.98	257.05	263.25	273.03	284.71	237.59	262.87	271.53	180.96	227.07	223.84	249.20	285.44	272.24	304.43	289.53	281.15	297.70	225.61	271.00	284.26	234.63	291.37	219.64	258.75	262.29	236.06
CLUG_03964	112.63	129.29	93.67	126.72	122.81	107.79	102.74	84.16	107.34	205.52	119.09	98.37	124.35	246.94	345.52	92.70	84.64	97.93	90.04	452.32	149.99	126.40	109.15	134.06	341.35	353.25	372.17	372.28	310.35	306.15	320.06	318.03	329.84	288.79	319.68	329.26	304.67	329.93	271.29	286.17	340.56	352.85	371.35	349.60	351.14	361.58	297.09	321.24	335.19	287.42	337.40	276.54	318.93	309.65	292.05
CLUG_03965	104.88	126.72	108.09	134.86	115.32	115.24	122.90	98.94	114.34	211.26	126.96	112.05	137.76	260.84	380.27	108.25	94.52	100.31	88.47	468.66	161.48	139.93	110.93	149.89	360.68	383.40	397.08	393.79	336.42	330.26	321.54	337.68	338.30	298.19	331.26	329.97	258.28	300.19	279.63	303.87	321.97	374.98	387.74	350.50	347.31	367.68	290.34	347.53	353.48	297.04	345.09	294.38	331.28	327.28	290.72
CLUG_03966	104.64	127.58	96.80	117.97	120.96	105.08	104.12	77.10	99.34	192.97	102.44	91.18	112.64	230.65	328.14	80.69	85.40	97.57	84.47	433.02	144.20	122.76	103.80	121.74	332.19	340.77	347.18	365.14	294.23	298.62	296.89	301.21	315.67	270.29	296.32	308.73	271.04	288.68	268.91	279.70	330.46	338.42	360.40	334.27	330.95	354.79	289.25	319.15	339.39	274.37	334.05	280.65	309.29	310.32	270.65
CLUG_03967	105.90	125.49	98.39	124.08	116.17	103.69	99.03	78.91	109.71	198.54	106.37	98.37	121.87	233.59	346.51	88.80	84.88	100.30	83.68	424.38	150.17	131.96	108.40	125.83	340.95	370.59	382.68	372.03	310.02	308.74	288.82	313.28	333.91	301.17	309.78	307.49	276.58	307.25	278.01	296.18	337.35	349.04	360.45	355.05	333.89	359.89	301.60	306.74	319.60	284.13	326.65	291.38	323.30	309.72	291.85
CLUG_03968	105.52	131.71	98.52	132.80	121.99	112.96	112.72	85.22	104.20	200.79	117.40	100.71	120.87	230.35	365.91	96.70	84.04	109.11	95.92	447.04	149.00	136.05	112.08	137.13	329.88	348.49	344.53	352.22	296.63	268.81	306.40	305.76	299.65	285.21	324.85	310.56	235.80	270.57	251.01	271.80	322.98	334.45	358.97	336.18	312.72	337.96	266.72	315.41	317.09	283.39	332.60	266.66	291.92	297.98	276.72
CLUG_03969	120.72	134.00	102.36	138.55	142.64	127.24	116.11	90.91	117.52	224.06	146.55	120.76	133.63	289.20	402.95	116.54	94.74	109.25	103.99	479.53	176.65	143.55	121.77	157.23	381.50	360.41	384.57	417.33	307.44	313.37	332.56	321.27	338.60	307.48	332.74	330.56	258.23	295.66	277.62	284.20	326.18	362.36	392.94	352.01	350.16	363.71	279.35	314.81	350.92	299.46	331.21	287.58	349.07	323.53	288.43
CLUG_03970	113.66	128.10	99.55	121.39	131.77	113.30	112.69	94.16	118.18	195.54	118.55	108.88	127.78	245.34	379.87	103.74	98.56	108.80	84.69	446.56	157.59	145.35	113.27	141.54	334.30	343.16	363.55	364.42	304.33	292.45	293.94	291.41	319.06	292.62	304.65	310.41	238.43	265.28	267.25	265.56	326.70	314.45	358.29	346.14	310.64	347.08	263.29	316.53	331.97	262.83	305.84	258.31	297.88	294.78	277.00
CLUG_03971	115.90	146.91	111.69	141.26	130.47	115.50	111.52	93.51	115.66	212.73	118.90	105.90	137.95	264.83	401.02	101.68	92.90	117.78	101.30	485.48	165.50	143.03	123.87	149.21	351.28	345.37	371.25	390.17	303.65	304.11	317.51	335.16	319.28	280.69	312.33	326.62	251.62	272.83	273.44	281.03	329.16	338.60	373.56	338.10	330.38	356.26	278.64	334.44	334.18	287.46	343.18	276.55	305.89	312.19	292.87
CLUG_03972	101.93	128.93	102.64	135.53	132.10	112.49	99.14	88.65	113.40	207.90	120.07	99.08	121.43	250.76	359.43	100.87	94.62	109.77	89.46	464.91	146.26	142.31	113.70	130.52	312.12	346.73	359.16	358.57	289.90	286.91	304.03	328.50	320.97	300.83	314.90	322.03	224.55	273.22	255.86	274.62	309.57	328.30	368.29	338.38	337.38	358.79	273.89	312.21	317.91	275.95	322.64	262.58	292.97	301.78	291.65
CLUG_03973	106.30	130.05	113.36	142.45	129.06	121.65	109.45	88.04	115.83	216.95	112.18	98.89	125.87	249.11	373.64	104.98	95.82	101.65	97.44	476.12	151.11	146.26	112.62	141.40	338.26	347.84	366.51	371.35	298.64	290.23	296.24	324.03	305.85	302.21	310.86	306.94	226.74	276.36	263.88	268.68	326.68	340.24	369.46	335.51	317.57	364.10	274.82	312.80	331.12	287.39	334.72	273.31	300.73	313.85	283.69
CLUG_03974	126.29	140.06	101.46	148.01	140.58	125.39	111.34	92.75	125.49	221.11	123.89	107.24	142.24	262.27	394.49	114.80	100.98	113.34	99.79	504.15	157.44	146.31	124.38	148.46	348.34	351.66	380.46	379.09	310.84	295.95	305.02	325.25	316.97	304.02	327.49	331.86	224.23	256.57	272.29	278.95	335.40	354.85	366.70	334.28	341.28	385.19	294.41	317.28	344.56	297.44	338.90	271.81	321.33	307.07	294.29
CLUG_03975	131.28	135.87	97.69	147.46	132.83	128.58	114.74	94.48	116.58	227.85	138.92	107.59	148.28	261.90	398.78	114.08	105.98	112.73	104.41	490.38	141.78	144.98	134.59	154.79	354.50	349.17	379.13	378.88	315.19	309.12	314.43	329.28	323.34	314.23	339.68	332.81	197.20	233.82	272.00	262.70	326.33	350.27	377.65	353.73	360.97	376.38	299.47	327.54	336.84	288.12	356.22	281.19	323.29	303.02	295.62
CLUG_03976	126.44	138.31	100.90	152.41	129.52	128.18	114.04	96.87	117.65	227.13	144.02	110.57	152.88	270.57	406.53	117.47	109.30	116.43	103.28	493.86	142.44	146.91	136.59	161.06	353.29	344.48	374.48	380.05	309.83	301.27	312.71	324.67	323.49	307.31	339.74	332.22	196.81	231.18	266.81	257.24	323.55	347.72	371.15	346.84	359.94	370.40	293.21	325.07	333.93	278.50	354.13	273.38	317.57	300.48	297.86
CLUG_03977	119.02	150.16	108.46	133.66	142.00	124.60	107.23	97.66	123.71	224.25	133.94	108.41	149.62	271.55	413.92	115.62	101.39	115.51	96.60	489.96	170.11	157.16	142.14	168.36	355.98	369.90	373.38	375.03	302.98	310.68	320.02	329.46	322.08	308.69	311.76	318.94	217.02	251.09	265.54	278.13	324.82	331.61	371.15	351.43	322.56	373.98	274.84	327.34	346.34	273.23	333.10	277.00	301.40	314.62	299.60
CLUG_03978	123.99	144.53	110.80	139.70	141.36	123.98	119.23	97.04	131.06	230.80	126.90	109.59	135.79	268.93	421.10	111.67	100.91	106.57	102.32	494.89	168.64	153.06	127.02	161.89	361.80	379.34	399.66	378.19	327.31	318.19	319.12	343.90	328.59	304.06	320.79	329.89	275.77	299.89	281.09	292.41	324.32	352.16	392.58	340.88	350.70	368.18	288.09	335.32	364.87	302.21	328.48	284.43	324.75	321.57	309.15
CLUG_03979	137.58	146.51	116.24	155.43	146.36	128.01	125.32	100.01	133.43	242.16	142.49	115.01	148.86	295.44	446.07	133.87	107.05	123.84	115.30	532.91	180.36	152.32	134.27	165.37	373.54	405.66	405.85	417.24	334.30	332.50	353.21	350.55	348.50	319.73	340.43	357.66	234.62	245.01	286.96	302.70	356.25	375.07	415.73	376.00	374.24	409.25	292.85	342.89	364.14	312.98	362.56	301.21	331.54	337.00	314.76
CLUG_03980	129.78	156.42	117.19	151.25	148.31	129.83	122.35	107.96	130.91	240.51	142.85	118.72	140.75	287.15	438.87	115.63	105.51	117.05	108.03	526.83	179.18	158.37	132.80	164.06	385.12	398.18	408.98	415.05	334.31	334.29	336.42	351.67	348.52	324.56	348.73	361.89	226.00	270.46	289.29	297.35	353.18	378.29	408.16	384.09	348.29	406.60	310.63	352.69	361.37	303.13	365.17	294.63	348.77	336.48	310.42
CLUG_03981	124.81	148.07	109.89	147.92	142.33	123.99	114.88	98.65	134.77	230.33	137.80	112.14	138.89	279.78	425.90	116.24	98.35	116.45	109.42	519.70	174.99	146.67	127.82	156.00	378.80	396.45	392.06	389.08	327.28	315.72	329.15	346.88	334.85	310.28	324.50	340.35	229.29	256.98	275.52	299.39	347.39	362.26	388.14	355.71	339.65	389.48	287.88	338.35	350.29	295.89	353.08	287.33	334.14	327.95	303.49
CLUG_03982	118.86	140.50	105.71	144.30	132.86	118.72	107.15	84.15	116.77	225.47	133.83	108.71	130.58	270.45	393.46	117.97	102.50	109.76	98.40	482.63	173.56	144.04	126.95	149.30	354.40	375.44	370.64	380.10	305.80	308.07	324.78	324.50	323.03	298.29	326.70	329.57	244.19	280.00	272.34	293.18	337.65	353.87	386.74	356.37	329.26	381.94	286.69	331.52	338.92	293.56	348.03	282.59	319.65	311.06	306.50
CLUG_03983	135.93	148.90	117.34	154.57	147.30	134.84	125.42	105.40	130.56	244.06	146.15	122.46	151.11	297.37	442.33	121.06	104.64	117.82	112.74	534.78	183.54	152.33	134.10	172.23	373.72	400.53	410.06	410.99	336.18	335.11	342.32	363.24	351.93	317.69	347.00	355.42	230.51	262.52	284.24	309.16	360.73	379.54	413.39	374.38	364.95	400.28	298.68	342.76	366.39	311.79	361.90	289.06	338.46	336.95	316.80
CLUG_03984	113.08	130.44	94.16	137.06	121.68	122.18	98.40	88.93	109.11	210.51	118.00	92.25	132.11	234.08	352.08	96.90	85.71	98.38	93.61	461.94	161.71	139.41	109.81	132.98	323.45	348.40	358.86	373.03	290.74	306.40	309.43	301.36	305.38	274.44	313.14	309.25	261.50	293.36	271.77	263.17	322.68	320.17	365.53	333.55	315.36	361.05	278.10	307.33	332.72	274.44	322.23	258.79	296.02	292.90	277.80
CLUG_03985	125.08	148.70	111.70	145.26	135.25	126.73	114.00	94.30	130.35	222.98	130.86	123.28	141.80	282.66	420.94	106.34	101.73	109.86	106.31	506.15	183.54	158.18	130.79	162.56	362.70	396.94	409.41	402.34	325.10	323.40	329.71	351.40	343.48	304.53	328.29	341.18	243.37	273.34	278.50	306.12	351.40	349.61	394.67	378.20	342.90	404.36	307.36	332.34	352.28	300.65	363.02	294.45	321.04	316.84	304.11
CLUG_03986	124.13	134.27	98.89	137.40	127.85	123.45	103.66	82.97	118.56	216.37	123.63	110.51	124.18	254.85	367.83	95.77	92.04	100.01	98.84	482.06	161.91	140.26	118.82	150.48	353.13	373.01	390.23	387.92	333.89	313.64	321.45	334.55	328.35	312.10	321.13	337.30	283.83	314.14	280.31	303.36	354.70	355.06	378.72	353.70	339.22	391.76	313.10	336.14	352.98	295.66	353.77	297.24	314.80	318.56	293.87
CLUG_03987	124.68	155.07	111.36	141.54	137.56	124.21	114.98	93.27	124.62	225.66	136.69	120.78	138.91	266.87	415.64	119.12	97.17	108.23	100.90	501.52	162.20	151.93	126.09	156.17	356.59	379.26	396.88	395.78	326.32	336.26	334.05	339.01	337.82	305.38	334.30	350.69	249.63	279.40	286.61	304.25	353.87	356.95	407.74	357.21	354.23	391.85	293.95	348.17	362.84	306.02	353.99	290.30	338.61	316.27	313.33
CLUG_03988	129.94	150.03	108.68	156.75	153.00	133.73	113.00	108.39	135.51	225.95	146.33	117.09	150.53	301.25	428.50	127.48	102.73	114.86	111.40	532.81	178.06	167.00	138.37	176.82	393.28	395.42	413.98	419.16	361.00	330.23	351.61	375.98	371.73	317.18	337.06	356.29	251.28	292.76	293.58	305.48	371.70	361.62	409.56	382.72	377.92	416.35	313.38	362.33	379.38	311.93	361.34	293.68	335.74	321.55	308.86
CLUG_03989	136.38	159.21	117.36	153.40	148.99	136.39	122.56	111.70	133.32	235.64	150.03	124.49	153.60	290.78	456.98	122.95	106.31	124.44	113.36	558.29	191.42	157.73	137.45	171.36	381.85	420.99	414.64	415.72	354.27	339.14	353.76	363.00	360.68	326.15	342.18	353.72	227.22	259.80	298.73	315.25	370.48	375.14	414.68	380.03	355.70	427.82	298.28	349.01	379.39	322.78	373.60	302.07	329.06	341.60	309.16
CLUG_03990	127.47	156.71	121.49	159.03	151.72	134.63	121.02	112.74	136.93	229.41	132.83	117.14	151.90	289.29	452.66	124.04	108.82	125.16	105.77	541.46	180.43	163.15	140.83	173.71	396.65	414.93	417.90	424.66	343.16	350.51	347.16	372.17	356.64	336.73	356.76	368.30	253.86	302.00	307.04	311.69	376.93	375.16	423.92	389.99	382.20	437.94	303.31	371.40	375.75	321.70	368.21	308.59	339.29	347.42	315.05
CLUG_03991	111.96	140.09	103.69	137.09	140.19	117.25	116.22	97.99	125.81	211.47	126.33	110.09	141.05	266.83	379.02	102.75	96.48	110.87	96.40	475.35	174.49	145.68	119.45	148.95	338.69	378.00	374.98	387.66	321.86	320.91	323.01	333.13	322.04	300.82	315.98	326.33	254.71	267.06	272.63	291.97	357.41	359.71	378.84	339.21	341.32	381.03	284.89	334.29	345.98	294.17	345.91	279.46	325.00	323.14	286.37
CLUG_03992	127.52	153.12	106.76	145.92	136.76	126.55	109.27	97.23	123.28	223.84	133.10	114.05	137.72	275.23	399.58	112.25	98.55	108.98	111.29	496.28	170.72	149.41	123.06	159.79	350.60	387.22	388.95	395.98	318.85	314.81	321.52	333.74	334.30	301.90	327.39	328.93	231.40	264.33	281.85	304.32	357.53	353.19	401.31	366.93	339.61	394.59	293.53	344.40	359.72	300.87	350.21	282.92	328.18	322.06	302.02
CLUG_03993	117.87	138.98	103.93	139.44	133.09	116.37	99.36	95.35	122.97	209.90	122.52	109.69	133.80	250.12	364.83	101.15	90.57	104.46	100.13	471.41	163.12	140.04	122.11	152.05	353.84	377.19	383.72	400.25	332.69	312.32	314.76	332.79	336.05	306.40	332.50	335.86	262.65	286.87	284.20	313.69	371.53	360.47	397.37	361.99	353.42	409.10	307.83	349.88	353.66	297.16	368.53	290.59	324.58	324.04	308.85
CLUG_03994	108.79	137.33	99.56	137.58	141.31	119.76	111.91	84.18	120.06	214.10	131.98	105.89	121.67	276.40	400.56	110.43	96.36	110.15	104.93	481.10	164.44	145.28	137.34	143.34	365.09	384.41	382.47	362.98	327.83	281.90	312.28	345.36	325.04	302.60	310.09	344.33	237.95	269.14	292.31	302.09	377.47	347.42	400.17	368.74	352.27	401.98	277.55	349.17	353.21	297.55	368.55	283.14	303.07	316.94	293.46
CLUG_03995	132.66	152.01	116.20	158.61	143.58	124.51	115.58	98.32	133.84	237.91	138.80	118.51	146.15	295.35	425.13	118.11	101.87	115.59	112.33	520.79	176.30	165.30	132.94	175.63	363.09	406.06	399.40	396.92	342.59	324.86	344.86	337.03	349.47	325.43	338.85	351.79	225.40	250.98	294.51	318.41	369.09	382.38	425.78	381.19	356.45	423.17	305.64	357.72	378.51	319.34	373.71	306.80	338.08	339.41	316.51
CLUG_03996	129.18	155.86	115.07	148.84	147.61	130.24	114.82	103.82	130.11	231.55	136.34	109.79	150.74	291.30	451.06	116.17	106.18	109.98	115.95	521.57	182.48	160.50	130.94	164.39	370.11	405.35	384.84	397.04	338.79	319.51	345.17	355.73	336.42	318.31	339.99	345.05	224.12	260.10	287.16	314.66	375.08	362.35	420.29	365.81	368.76	410.89	304.20	343.12	365.83	317.60	366.72	292.82	342.74	333.64	310.98
CLUG_03997	125.47	146.38	108.77	140.37	122.24	124.84	107.01	92.23	116.04	209.76	125.35	112.04	138.20	266.55	398.42	108.75	100.42	109.56	105.23	472.34	165.63	142.21	115.71	157.50	354.03	396.14	397.03	396.79	333.66	319.95	328.08	347.37	337.09	319.04	324.92	338.52	275.28	305.07	297.18	313.11	370.21	354.27	411.51	359.02	341.48	423.18	293.18	344.00	356.95	306.13	366.49	300.45	330.00	315.49	307.47
CLUG_03998	92.93	127.59	83.64	118.39	97.11	99.21	98.63	80.61	100.11	166.53	102.98	101.65	109.82	211.33	308.95	84.49	65.96	90.73	86.84	390.07	140.60	112.52	90.18	131.10	288.65	331.02	316.20	344.39	281.75	251.48	255.48	278.72	278.87	276.70	261.45	264.47	193.22	229.17	273.87	268.74	311.56	271.45	357.12	278.52	276.60	361.02	236.86	283.98	323.55	226.46	315.89	225.14	261.62	275.60	254.05
CLUG_03999	132.77	155.41	116.13	147.05	151.67	126.61	120.27	110.41	135.36	237.73	142.70	120.91	159.68	299.02	444.12	130.15	106.28	126.86	119.45	544.58	177.15	155.93	140.57	179.90	383.79	403.58	385.34	411.28	349.84	325.70	340.46	357.09	344.50	335.43	333.67	336.65	233.19	266.06	294.54	334.72	380.93	374.58	423.73	381.15	364.89	428.42	311.87	346.30	379.39	318.86	364.57	309.35	341.89	355.27	319.28
CLUG_04000	120.30	152.96	106.32	154.30	135.94	115.78	100.31	101.18	124.39	218.52	129.73	103.22	138.46	271.29	401.05	111.10	99.91	110.03	108.25	497.78	160.07	144.90	124.51	154.37	352.44	394.67	380.65	389.81	330.03	320.14	318.41	344.85	311.94	313.00	329.90	341.27	277.39	292.64	296.18	306.24	373.61	370.11	403.93	350.88	353.26	418.34	302.54	353.05	357.95	310.53	356.66	293.47	330.79	329.52	308.75
CLUG_04001	134.00	149.20	117.12	143.64	151.85	134.24	114.77	100.20	115.45	221.98	140.97	100.44	126.18	272.89	410.44	115.22	103.17	103.83	110.11	480.39	168.07	153.35	144.85	179.86	354.45	386.98	390.25	372.50	322.83	311.02	292.34	331.00	346.42	310.31	332.02	344.09	239.09	259.23	307.34	318.33	367.46	342.77	404.44	354.22	349.87	417.84	278.73	345.00	357.89	307.39	359.99	294.22	323.10	323.09	287.75
CLUG_04002	123.43	140.09	116.08	153.82	146.34	125.59	107.10	95.93	123.75	232.40	137.97	112.24	153.12	277.90	445.14	114.86	106.50	111.58	108.47	507.82	175.50	155.08	133.18	169.43	366.05	407.50	396.46	391.17	332.12	313.75	330.13	344.88	321.05	305.62	334.80	339.07	229.02	238.77	287.91	314.83	374.19	356.43	433.09	360.18	342.80	434.96	294.88	358.21	372.03	315.14	369.85	275.89	331.32	332.86	311.40
CLUG_04003	112.02	129.95	101.17	130.70	119.87	111.86	91.97	88.65	106.24	211.12	113.40	98.42	122.41	221.53	352.08	91.65	85.17	102.25	92.43	453.12	148.44	131.25	110.75	142.28	341.50	368.85	370.45	374.72	324.52	287.83	304.75	319.85	324.19	299.39	306.07	319.00	271.48	292.11	281.55	318.74	370.40	343.94	407.25	343.69	327.78	397.81	298.83	342.11	372.64	297.45	345.39	274.73	311.87	299.65	294.13
CLUG_04004	115.40	146.71	109.55	138.23	146.07	131.74	104.27	99.85	118.29	232.72	135.88	123.39	149.23	278.88	412.34	117.11	96.97	107.24	109.84	500.60	180.32	155.02	120.08	160.72	378.86	423.24	393.12	406.80	348.48	340.36	329.54	344.51	346.99	323.49	352.81	354.87	273.38	291.77	309.10	334.94	382.74	395.40	437.72	374.43	361.74	441.16	322.96	366.66	389.36	316.52	378.70	304.86	330.84	334.20	316.96
CLUG_04005	124.24	141.99	122.92	143.25	145.58	131.12	108.81	101.20	129.94	208.77	137.84	123.91	155.77	280.03	444.58	118.55	101.49	105.82	109.97	526.71	183.53	157.38	131.86	171.77	386.16	399.41	408.27	427.19	354.97	342.33	353.11	347.43	356.59	328.89	350.52	365.71	230.36	260.10	313.84	328.40	384.29	378.47	430.71	380.37	368.12	439.93	326.90	353.98	355.75	334.41	378.44	322.73	360.21	346.77	320.76
CLUG_04006	137.30	157.01	116.30	155.09	146.49	125.08	112.97	110.57	138.18	229.62	140.73	108.15	145.79	293.18	452.91	128.52	99.24	109.40	118.85	535.04	179.14	153.79	140.96	170.88	377.18	407.07	405.37	416.41	342.82	327.73	345.20	348.25	365.40	328.13	361.08	359.22	261.84	293.22	305.58	324.05	398.88	363.94	424.45	374.22	358.51	474.21	314.65	361.76	395.31	319.62	374.73	317.75	348.72	334.84	312.12
CLUG_04007	123.89	157.53	115.76	149.19	142.61	134.94	117.60	101.19	128.29	239.68	144.59	124.28	150.20	308.28	442.60	123.97	108.51	115.12	116.59	528.92	192.14	163.58	133.21	169.67	365.13	419.52	427.46	411.73	357.08	331.87	345.47	366.73	336.56	328.30	346.47	353.24	245.12	274.13	289.72	333.76	401.25	391.97	427.01	378.76	371.49	436.35	306.75	366.53	407.74	324.02	386.02	306.94	349.65	339.04	334.30
CLUG_04008	109.84	132.26	98.56	137.84	116.32	109.31	99.75	82.98	105.92	205.01	118.55	100.38	123.72	233.15	352.81	97.07	99.60	93.10	96.61	454.00	146.62	133.60	115.74	151.74	346.15	353.73	380.49	365.01	322.34	298.97	309.24	326.66	327.94	310.34	321.14	329.31	286.59	304.80	291.36	312.34	357.05	335.92	406.79	348.07	342.46	415.22	304.89	317.75	366.78	296.23	336.20	276.32	313.63	311.09	295.00
CLUG_04009	96.54	167.73	107.56	154.21	128.87	122.68	106.25	115.53	118.81	226.79	122.72	105.31	153.75	271.70	457.33	117.43	112.62	115.08	112.39	536.38	185.43	147.20	124.99	166.61	378.61	434.74	442.92	413.26	346.36	339.01	363.21	380.51	379.00	360.44	375.31	402.87	311.94	367.26	310.19	337.67	418.89	397.90	439.04	397.17	369.76	427.83	328.97	371.79	390.96	332.99	371.59	330.80	348.45	353.08	318.07
CLUG_04010	129.49	151.28	114.81	154.77	141.21	130.20	109.37	105.71	147.26	229.79	139.07	129.59	145.95	280.02	444.48	114.40	109.64	124.68	109.62	516.72	184.41	151.93	141.69	174.30	381.21	428.32	416.78	403.35	368.46	345.25	350.44	347.96	369.53	309.65	342.52	361.34	263.11	275.64	304.79	348.31	404.13	370.60	456.23	381.00	345.45	452.90	314.57	361.46	397.63	330.07	397.92	312.05	355.87	358.46	314.22
CLUG_04011	121.03	167.15	120.24	145.36	150.92	130.14	100.30	116.43	123.67	249.75	142.65	129.54	142.39	277.67	431.87	117.84	107.66	113.87	113.89	530.46	180.77	158.07	132.61	174.72	380.31	405.58	396.16	404.97	349.18	336.89	342.61	326.64	358.79	368.29	327.18	379.20	273.36	276.36	310.12	320.69	423.78	370.34	418.00	353.34	366.39	408.69	308.51	357.91	401.67	332.37	363.95	298.13	359.42	327.03	329.88
CLUG_04012	121.49	168.42	113.50	156.99	149.93	128.83	138.74	115.17	126.77	248.75	140.23	133.69	153.83	278.64	454.19	113.22	111.80	112.12	113.49	557.97	168.30	167.06	130.18	177.76	409.35	431.81	405.83	434.61	372.79	346.99	330.10	360.97	376.21	340.35	347.32	353.72	278.78	302.41	318.48	347.85	417.25	399.22	458.53	385.57	381.29	455.32	332.37	374.10	397.46	351.91	403.25	306.48	338.44	334.70	315.39
CLUG_04013	130.37	156.25	121.68	160.86	154.42	129.55	112.84	108.07	141.18	238.55	155.33	120.18	150.60	288.21	456.25	128.05	103.33	124.24	124.67	553.34	195.78	160.30	136.98	173.48	395.73	408.44	414.28	417.82	369.18	331.85	345.02	357.77	354.46	308.11	335.52	352.41	217.68	271.01	290.74	338.35	409.11	373.63	454.91	405.55	367.20	459.86	321.95	353.45	405.41	333.90	395.83	304.57	338.60	335.41	323.33
CLUG_04014	138.71	164.65	114.16	167.08	157.87	131.50	116.98	108.48	139.04	254.72	153.06	119.03	156.91	306.88	476.16	134.34	110.98	120.92	124.19	561.96	190.10	165.22	143.44	188.80	403.13	436.24	425.20	433.13	369.47	351.97	368.14	374.10	369.72	350.06	355.98	372.70	287.18	311.57	325.07	352.70	418.19	399.46	462.88	397.06	388.38	474.89	342.82	401.25	403.53	359.38	397.86	312.42	369.12	357.08	336.43
CLUG_04015	134.79	165.93	113.63	162.12	155.47	140.68	118.41	110.87	135.15	243.46	151.23	129.52	156.80	306.44	472.57	129.52	114.36	124.93	123.30	541.56	188.66	167.01	143.46	189.06	388.89	417.34	435.98	417.21	359.69	343.66	357.46	366.82	369.56	333.66	357.83	370.51	234.91	263.66	307.83	334.14	413.60	379.94	450.31	385.70	377.28	461.16	325.40	370.30	396.92	326.62	377.05	315.10	355.87	345.20	338.59
CLUG_04016	128.40	163.15	120.23	170.20	152.34	144.40	126.64	106.75	135.98	237.09	143.66	131.37	150.26	307.70	471.77	121.80	109.02	121.13	113.81	581.55	195.96	170.45	158.34	179.10	436.71	455.10	460.76	458.93	382.67	383.68	412.11	406.08	433.34	371.87	385.28	385.86	296.34	316.71	349.95	361.44	432.49	424.43	495.31	413.32	412.87	492.68	337.24	384.22	424.48	343.66	400.04	321.78	390.54	372.06	391.07
CLUG_04017	128.83	164.79	120.60	168.12	131.88	130.47	117.79	101.10	142.31	235.12	140.78	122.47	167.34	291.36	449.90	126.13	105.89	118.62	118.25	526.22	176.76	172.35	135.05	185.96	384.41	413.53	405.04	391.58	396.87	360.87	354.51	369.15	352.98	334.39	370.76	377.22	248.82	273.21	315.34	354.00	417.52	375.42	442.54	368.97	389.34	466.04	314.39	368.07	404.76	339.40	396.20	302.57	340.06	354.14	314.06
CLUG_04018	145.30	161.60	118.40	164.10	146.16	136.91	111.80	110.78	139.52	240.97	146.42	123.84	155.52	303.70	468.79	120.29	113.43	119.76	115.80	551.28	194.87	162.85	138.66	182.48	403.93	432.44	448.62	425.20	370.59	361.80	357.78	381.22	373.47	350.15	375.12	380.35	258.89	290.12	325.21	338.86	418.86	405.05	456.48	400.81	391.02	460.71	324.87	370.35	425.53	344.63	393.29	308.33	346.36	339.84	326.04
CLUG_04019	154.20	172.24	120.75	169.02	157.66	138.15	118.24	115.49	153.57	251.10	155.46	127.58	163.47	322.90	495.99	134.08	115.73	124.31	110.56	584.01	191.83	182.11	143.10	181.57	435.71	454.50	451.57	443.33	404.25	371.78	398.26	401.13	389.72	350.98	383.48	395.97	261.42	287.26	336.14	347.67	469.18	402.73	475.38	424.02	385.29	494.71	347.51	383.33	408.88	358.77	417.27	347.88	373.82	386.41	346.01
CLUG_04020	138.76	162.86	108.83	164.40	136.02	115.37	110.91	101.03	122.58	232.83	127.35	100.68	146.19	292.86	433.96	138.28	109.19	121.80	116.48	522.36	192.11	155.91	140.01	169.24	391.16	399.08	414.98	418.84	372.94	340.76	347.89	361.57	357.60	324.77	357.28	361.15	231.81	259.23	294.56	324.56	388.72	355.45	433.72	363.21	370.93	459.17	297.54	354.35	383.08	330.89	378.72	283.45	340.48	334.04	320.12
